"workerid","occludeFace","occludeWheel","faceID","faceValence","faceArousal","facePath","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","EV","PE","absPE","happy","sad","anger","surprise","disgust","fear","content","disapp"
383,0,0,37,4,5,"aface_2",24,20,60,90,0.33,0.2,0.47,90,0.47,0.731,60.9,29.1,29.1,8,1,1,1,1,1,4,1
98,0,0,27,2,3,"face_2_3_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.816,47.35,-7.35,7.35,8,1,1,7,1,1,9,1
143,0,0,27,2,3,"face_2_3_1",12,20,45,70,0.4,0.34,0.26,70,0.26,0.58,41.5,28.5,28.5,8,1,1,8,1,1,8,1
232,0,0,37,4,5,"aface_2",41,0,40,95,0.27,0.4,0.33,40,0.4,0.126,47.35,-7.35,7.35,5,1,1,2,1,1,5,1
95,0,0,38,4,6,"aface_3",12,20,45,70,0.4,0.34,0.26,70,0.26,0.168,41.5,28.5,28.5,6,3,1,3,2,2,5,5
223,0,0,23,-2,3,"face_-2_3_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.501,60.9,29.1,29.1,9,1,1,8,1,1,9,1
224,0,0,39,4,7,"aface_4",24,20,60,90,0.33,0.2,0.47,90,0.47,0.769,60.9,29.1,29.1,6,1,2,1,1,1,8,1
444,0,0,41,4,9,"aface_6",32,45,60,90,0.52,0.29,0.19,60,0.29,0.18,57.9,2.1,2.1,6,1,5,1,3,1,4,5
368,0,0,23,-2,3,"face_-2_3_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.964,51.45,-26.45,26.45,3,5,6,7,7,6,5,6
131,0,0,40,4,8,"aface_5",32,45,60,90,0.52,0.29,0.19,60,0.29,0.392,57.9,2.1,2.1,7,4,1,1,1,1,1,1
61,0,0,19,1,2,"face_1_2_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.38,47.35,-7.35,7.35,4,1,1,4,2,1,4,3
257,0,0,39,4,7,"aface_4",12,20,45,70,0.4,0.34,0.26,70,0.26,0.571,41.5,28.5,28.5,3,1,4,3,4,2,1,1
34,0,0,40,4,8,"aface_5",12,20,45,70,0.4,0.34,0.26,70,0.26,0.285,41.5,28.5,28.5,9,1,1,1,1,4,9,1
56,0,0,23,-2,3,"face_-2_3_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.263,47.85,32.15,32.15,7,1,1,8,1,1,5,1
182,0,0,13,2,1,"face_2_1_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.102,51.45,-26.45,26.45,2,2,2,5,2,2,2,5
462,0,0,36,4,4,"aface_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.044,60.9,29.1,29.1,7,2,1,3,2,2,7,4
218,0,0,40,4,8,"aface_5",49,50,75,90,0.3,0.52,0.18,50,0.3,0.418,70.2,-20.2,20.2,5,1,1,3,1,1,1,3
313,0,0,38,4,6,"aface_3",12,20,45,70,0.4,0.34,0.26,70,0.26,0.167,41.5,28.5,28.5,7,1,1,6,1,1,1,1
17,0,0,27,2,3,"face_2_3_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.067,51.45,-26.45,26.45,8,1,1,5,1,1,7,1
145,0,0,13,2,1,"face_2_1_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.506,47.35,-7.35,7.35,6,3,2,4,3,1,5,4
446,0,0,41,4,9,"aface_6",12,20,45,70,0.4,0.34,0.26,70,0.26,0.336,41.5,28.5,28.5,7,1,1,8,1,1,7,1
267,0,0,40,4,8,"aface_5",49,50,75,90,0.3,0.52,0.18,50,0.3,0.458,70.2,-20.2,20.2,6,2,2,5,1,1,4,2
92,0,0,38,4,6,"aface_3",12,20,45,70,0.4,0.34,0.26,70,0.26,0.604,41.5,28.5,28.5,1,1,3,7,1,1,1,3
243,0,0,39,4,7,"aface_4",12,20,45,70,0.4,0.34,0.26,70,0.26,0.615,41.5,28.5,28.5,7,1,3,6,2,2,6,2
265,0,0,40,4,8,"aface_5",47,55,70,85,0.28,0.51,0.21,70,0.51,0.03,68.95,1.05,1.05,7,1,1,8,1,1,9,1
445,0,0,9,-2,1,"face_-2_1_1",16,25,60,100,0.45,0.37,0.18,25,0.45,0.306,51.45,-26.45,26.45,3,6,5,5,4,2,3,5
333,0,0,39,4,7,"aface_4",9,15,70,80,0.45,0.29,0.26,80,0.26,0.112,47.85,32.15,32.15,7,1,1,6,1,1,6,1
259,0,0,19,1,2,"face_1_2_1",41,0,40,95,0.27,0.4,0.33,40,0.4,0.349,47.35,-7.35,7.35,7,1,1,7,1,1,7,1
393,0,0,13,2,1,"face_2_1_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.19,60.9,29.1,29.1,7,2,1,5,2,1,8,1
49,0,0,36,4,4,"aface_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.116,68.95,1.05,1.05,8,1,1,9,1,1,6,1
117,0,0,39,4,7,"aface_4",24,20,60,90,0.33,0.2,0.47,90,0.47,0.493,60.9,29.1,29.1,5,1,1,4,1,1,7,1
411,0,0,19,1,2,"face_1_2_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.278,57.9,2.1,2.1,8,7,6,5,7,6,7,4
413,0,0,13,2,1,"face_2_1_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.685,60.9,29.1,29.1,5,1,1,4,1,1,5,1
54,0,0,17,-1,2,"face_-1_2_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.829,26.4,-26.4,26.4,1,3,3,8,6,2,1,8
221,0,0,27,2,3,"face_2_3_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.244,47.85,32.15,32.15,8,1,1,8,1,1,6,1
409,0,0,23,-2,3,"face_-2_3_1",32,45,60,90,0.52,0.29,0.19,60,0.29,0.772,57.9,2.1,2.1,5,1,1,7,1,1,4,2
40,0,0,17,-1,2,"face_-1_2_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.765,26.4,-26.4,26.4,1,1,1,6,1,1,2,9
324,0,0,9,-2,1,"face_-2_1_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.64,60.9,29.1,29.1,3,1,1,1,1,1,5,1
48,0,0,37,4,5,"aface_2",1,0,30,60,0.38,0.36,0.26,0,0.38,0.573,26.4,-26.4,26.4,2,5,5,7,6,3,2,2
321,0,0,17,-1,2,"face_-1_2_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.895,26.4,-26.4,26.4,1,6,1,7,1,1,1,8
396,0,0,40,4,8,"aface_5",47,55,70,85,0.28,0.51,0.21,70,0.51,0.447,68.95,1.05,1.05,7,2,2,5,2,2,6,3
52,0,0,38,4,6,"aface_3",49,50,75,90,0.3,0.52,0.18,50,0.3,0.353,70.2,-20.2,20.2,2,2,5,4,5,1,2,6
460,0,0,40,4,8,"aface_5",1,0,30,60,0.38,0.36,0.26,0,0.38,0.852,26.4,-26.4,26.4,9,1,1,9,1,1,1,1
375,0,0,13,2,1,"face_2_1_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.763,26.4,-26.4,26.4,4,3,1,4,1,1,3,4
167,0,0,19,1,2,"face_1_2_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.716,47.85,32.15,32.15,5,2,1,1,1,1,6,1
91,0,0,36,4,4,"aface_1",1,0,30,60,0.38,0.36,0.26,0,0.38,0.56,26.4,-26.4,26.4,3,3,1,1,1,1,1,7
390,0,0,19,1,2,"face_1_2_1",9,15,70,80,0.45,0.29,0.26,80,0.26,0.979,47.85,32.15,32.15,9,1,1,9,1,1,5,1
312,0,0,27,2,3,"face_2_3_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.423,60.9,29.1,29.1,8,1,1,8,1,1,9,1
101,0,0,23,-2,3,"face_-2_3_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.219,68.95,1.05,1.05,3,4,4,7,6,2,5,5
132,0,0,40,4,8,"aface_5",16,25,60,100,0.45,0.37,0.18,25,0.45,0.363,51.45,-26.45,26.45,6,3,3,5,6,2,4,6
437,0,0,17,-1,2,"face_-1_2_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.576,60.9,29.1,29.1,2,5,3,8,2,1,3,1
291,0,0,13,2,1,"face_2_1_1",47,55,70,85,0.28,0.51,0.21,70,0.51,0.192,68.95,1.05,1.05,7,1,1,2,1,1,1,1
456,0,0,37,4,5,"aface_2",16,25,60,100,0.45,0.37,0.18,25,0.45,0.718,51.45,-26.45,26.45,3,5,5,4,7,5,2,8
418,0,0,27,2,3,"face_2_3_1",24,20,60,90,0.33,0.2,0.47,90,0.47,0.69,60.9,29.1,29.1,9,1,1,7,1,1,7,1
392,0,0,17,-1,2,"face_-1_2_1",49,50,75,90,0.3,0.52,0.18,50,0.3,0.102,70.2,-20.2,20.2,5,6,4,5,1,1,3,6
