"workerid","occludeFace","occludeWheel","faceID","faceValence","faceArousal","facePath","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","EV","PE","absPE","happy","sad","anger","surprise","disgust","fear","content","disapp"
369,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.114,60.9,29.1,29.1,8,1,1,9,1,1,8,1
111,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.604,41.5,28.5,28.5,9,1,1,4,1,1,9,1
458,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.129,70.2,-20.2,20.2,3,1,1,3,1,1,4,3
250,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.919,47.35,-7.35,7.35,5,2,1,2,1,1,4,7
270,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.566,41.5,28.5,28.5,9,1,1,1,1,1,9,1
388,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.174,60.9,29.1,29.1,9,1,1,8,1,1,9,1
229,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.324,47.85,32.15,32.15,9,1,1,8,1,1,7,1
209,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.755,51.45,-26.45,26.45,5,4,3,5,4,1,4,7
63,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.446,60.9,29.1,29.1,9,1,1,9,1,1,9,1
308,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.126,60.9,29.1,29.1,9,1,1,3,1,1,6,1
100,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.241,60.9,29.1,29.1,9,1,1,4,1,1,9,1
106,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.503,57.9,2.1,2.1,6,2,1,3,1,1,5,3
432,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.448,60.9,29.1,29.1,8,1,1,8,1,1,8,1
13,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.187,57.9,2.1,2.1,8,1,1,6,1,1,7,1
402,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.194,41.5,28.5,28.5,9,1,1,9,1,1,9,1
297,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.237,26.4,-26.4,26.4,1,8,6,7,6,1,1,9
381,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.702,70.2,-20.2,20.2,5,5,1,1,1,1,1,6
355,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.443,41.5,28.5,28.5,9,1,1,9,1,1,9,1
447,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.464,70.2,-20.2,20.2,5,3,3,2,4,1,5,7
44,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.28,68.95,1.05,1.05,6,2,1,4,2,1,7,3
351,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.215,47.35,-7.35,7.35,6,1,1,5,1,1,6,1
192,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.753,47.35,-7.35,7.35,1,1,1,1,1,1,1,1
114,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.329,41.5,28.5,28.5,9,1,1,9,1,1,9,1
189,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.756,47.35,-7.35,7.35,7,5,3,6,4,2,6,4
45,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.226,70.2,-20.2,20.2,8,4,1,5,3,1,6,7
385,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.443,41.5,28.5,28.5,9,1,1,5,1,1,5,1
102,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.941,70.2,-20.2,20.2,2,8,7,3,8,7,8,8
350,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.347,57.9,2.1,2.1,6,3,4,5,3,1,6,4
70,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.446,47.35,-7.35,7.35,5,3,3,6,4,3,4,5
345,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.129,68.95,1.05,1.05,9,1,1,4,1,1,9,1
210,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.591,26.4,-26.4,26.4,1,9,9,9,9,2,1,1
360,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.79,41.5,28.5,28.5,3,6,5,7,3,4,3,5
78,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.249,26.4,-26.4,26.4,1,6,2,4,1,1,2,7
325,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.845,60.9,29.1,29.1,9,1,1,8,1,1,9,1
451,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.53,41.5,28.5,28.5,9,1,1,7,1,1,9,1
129,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.301,47.35,-7.35,7.35,6,4,5,6,6,2,5,7
16,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.324,41.5,28.5,28.5,9,1,1,7,1,1,9,1
423,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.443,41.5,28.5,28.5,8,1,1,7,1,1,1,1
277,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.004,70.2,-20.2,20.2,6,3,3,6,4,5,4,4
449,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.9,57.9,2.1,2.1,6,2,1,2,1,1,6,2
173,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.586,26.4,-26.4,26.4,1,3,7,6,7,1,1,9
195,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.719,57.9,2.1,2.1,7,1,1,8,1,1,7,1
85,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.81,47.85,32.15,32.15,8,2,2,7,2,1,1,2
21,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.404,47.35,-7.35,7.35,7,1,1,8,1,3,1,1
153,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.128,47.85,32.15,32.15,9,1,1,7,1,1,9,1
439,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.607,70.2,-20.2,20.2,7,5,3,4,2,1,5,5
363,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.273,47.35,-7.35,7.35,4,1,1,5,1,1,4,3
410,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.813,68.95,1.05,1.05,7,3,1,6,1,3,8,2
339,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.028,26.4,-26.4,26.4,1,5,8,7,8,3,1,8
62,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.251,60.9,29.1,29.1,7,1,1,4,1,2,7,1
420,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.667,51.45,-26.45,26.45,5,2,1,4,1,1,4,3
198,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.298,47.85,32.15,32.15,9,1,1,8,1,1,9,1
38,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.614,68.95,1.05,1.05,7,2,2,4,3,1,6,3
374,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.627,47.35,-7.35,7.35,5,2,1,3,1,1,6,3
22,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.748,26.4,-26.4,26.4,9,9,7,9,8,6,1,8
370,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.356,60.9,29.1,29.1,9,1,1,7,1,1,7,1
3,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.461,47.85,32.15,32.15,9,1,1,7,1,1,9,1
214,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.254,51.45,-26.45,26.45,4,6,5,3,7,5,4,8
128,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.54,41.5,28.5,28.5,9,1,1,9,1,1,1,1
269,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.853,47.85,32.15,32.15,9,1,1,6,1,1,7,1
242,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.649,26.4,-26.4,26.4,4,7,1,1,1,1,4,5
245,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.685,47.35,-7.35,7.35,5,3,3,3,3,3,7,3
154,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.528,47.35,-7.35,7.35,6,3,2,5,2,2,4,4
86,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.547,57.9,2.1,2.1,7,1,1,5,1,1,5,1
379,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.611,26.4,-26.4,26.4,1,9,5,5,7,2,8,9
417,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.314,47.35,-7.35,7.35,5,8,3,7,5,3,6,5
304,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.027,41.5,28.5,28.5,8,1,1,7,1,1,7,1
263,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.714,47.85,32.15,32.15,9,1,1,9,1,1,6,1
30,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.345,26.4,-26.4,26.4,1,5,3,5,3,1,1,6
184,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.98,41.5,28.5,28.5,9,1,1,8,1,5,9,1
331,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.506,51.45,-26.45,26.45,3,6,1,4,3,1,5,9
36,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.168,41.5,28.5,28.5,8,1,1,6,1,1,5,1
25,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.047,68.95,1.05,1.05,6,2,2,5,2,1,6,3
126,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.838,57.9,2.1,2.1,7,1,1,3,1,1,5,1
75,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.823,68.95,1.05,1.05,7,2,1,1,1,1,1,1
256,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.838,70.2,-20.2,20.2,5,2,1,3,2,1,3,4
81,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.512,47.85,32.15,32.15,7,3,2,7,1,1,8,3
158,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.293,47.85,32.15,32.15,7,2,1,3,1,1,6,1
348,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.205,60.9,29.1,29.1,8,1,1,7,1,1,7,1
135,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.354,41.5,28.5,28.5,9,1,1,9,1,1,9,1
130,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.736,41.5,28.5,28.5,9,1,1,6,1,1,9,1
4,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.05,57.9,2.1,2.1,5,3,2,3,2,1,3,6
144,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.259,41.5,28.5,28.5,9,1,1,9,1,1,9,1
199,1,0,NA,NA,NA,NA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.04,57.9,2.1,2.1,6,2,2,6,2,2,8,2
183,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.171,60.5,-10.5,10.5,7,1,1,1,1,1,6,1
149,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.117,51.45,-26.45,26.45,1,6,3,2,1,1,1,7
201,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.551,51.45,-26.45,26.45,3,6,7,4,4,1,1,7
73,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.955,68.95,1.05,1.05,4,1,1,1,1,1,4,2
378,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.755,60.5,-10.5,10.5,7,1,1,5,1,1,5,5
300,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.112,47.85,32.15,32.15,9,2,2,9,2,2,9,2
295,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.552,60.9,29.1,29.1,9,1,1,9,1,1,6,1
127,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.211,51.45,-26.45,26.45,2,7,1,3,1,1,2,8
398,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.421,70.2,-20.2,20.2,6,1,1,3,1,1,6,3
172,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.776,60.5,-10.5,10.5,6,1,1,4,1,1,8,1
193,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.205,47.85,32.15,32.15,9,1,1,9,1,1,9,1
322,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.745,47.85,32.15,32.15,9,1,1,7,1,1,9,1
24,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.279,41.5,28.5,28.5,8,2,2,2,1,2,4,2
450,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.132,51.45,-26.45,26.45,4,1,1,3,1,1,1,6
157,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.611,51.45,-26.45,26.45,1,4,1,1,1,1,2,5
361,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.636,60.9,29.1,29.1,9,1,1,9,1,1,9,1
452,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.479,68.95,1.05,1.05,7,3,3,6,3,3,5,4
441,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.574,60.5,-10.5,10.5,7,1,1,5,1,1,7,1
137,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.643,60.9,29.1,29.1,4,7,7,5,8,7,7,3
362,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.162,60.5,-10.5,10.5,6,2,2,5,2,1,4,6
140,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.614,70.2,-20.2,20.2,5,4,4,6,3,1,5,5
414,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.188,47.85,32.15,32.15,8,1,1,3,1,1,5,2
121,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.068,68.95,1.05,1.05,8,1,1,8,1,1,8,1
58,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.28,68.95,1.05,1.05,6,1,1,5,2,1,7,3
175,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.242,70.2,-20.2,20.2,5,1,1,1,1,1,5,1
181,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.559,60.9,29.1,29.1,8,1,1,4,1,1,5,1
354,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.499,60.5,-10.5,10.5,5,6,6,3,4,6,3,7
108,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.805,47.35,-7.35,7.35,7,2,5,7,3,3,3,5
311,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.869,51.45,-26.45,26.45,9,1,1,8,1,1,8,1
292,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.355,26.4,-26.4,26.4,2,7,6,4,7,6,2,9
27,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.254,70.2,-20.2,20.2,1,3,4,7,4,1,1,7
281,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.034,47.35,-7.35,7.35,3,5,1,1,1,1,5,6
346,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.551,68.95,1.05,1.05,6,3,2,5,1,2,5,5
146,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.657,51.45,-26.45,26.45,2,8,5,3,8,1,1,9
408,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.751,41.5,28.5,28.5,7,1,1,8,1,1,5,1
382,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.109,47.35,-7.35,7.35,6,5,2,1,1,1,5,3
434,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.448,47.35,-7.35,7.35,3,5,3,4,2,1,2,8
67,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.141,47.85,32.15,32.15,7,1,1,6,1,1,5,1
11,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.258,60.5,-10.5,10.5,3,6,5,3,6,1,3,7
159,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.534,47.85,32.15,32.15,9,1,1,9,1,1,7,1
303,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.2,60.9,29.1,29.1,9,1,1,9,1,1,9,1
252,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.61,60.5,-10.5,10.5,8,2,1,4,1,1,6,3
123,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.236,26.4,-26.4,26.4,3,7,7,5,5,5,5,6
465,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.471,47.85,32.15,32.15,9,1,1,9,1,1,9,1
302,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.093,47.35,-7.35,7.35,5,3,2,1,1,1,4,7
386,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.062,41.5,28.5,28.5,9,1,1,7,1,1,6,3
82,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.136,68.95,1.05,1.05,7,1,1,6,1,1,8,1
400,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.884,68.95,1.05,1.05,5,1,1,4,1,1,6,2
246,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.169,51.45,-26.45,26.45,3,5,1,2,2,1,2,6
10,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.813,41.5,28.5,28.5,5,1,1,3,1,1,5,2
309,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.129,51.45,-26.45,26.45,1,1,1,1,1,1,1,1
397,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.544,70.2,-20.2,20.2,3,1,2,5,3,1,2,6
124,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.086,47.35,-7.35,7.35,5,2,2,5,1,1,5,5
215,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.088,51.45,-26.45,26.45,4,3,4,2,3,1,2,7
395,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.57,60.5,-10.5,10.5,7,3,2,1,1,1,7,5
282,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.833,47.35,-7.35,7.35,6,2,1,4,1,1,5,3
57,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.05,70.2,-20.2,20.2,4,4,1,4,2,2,4,3
407,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.283,41.5,28.5,28.5,8,1,1,7,1,1,7,1
241,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.824,60.9,29.1,29.1,9,1,1,8,1,1,8,1
211,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.809,51.45,-26.45,26.45,2,8,6,4,3,1,1,8
220,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.599,60.9,29.1,29.1,9,1,1,2,1,1,9,1
442,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.85,60.5,-10.5,10.5,5,2,1,2,1,1,6,4
248,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.073,47.35,-7.35,7.35,5,3,1,1,1,1,3,5
111,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.951,70.2,-20.2,20.2,5,1,1,3,1,1,6,4
458,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.465,47.35,-7.35,7.35,4,1,1,3,1,1,3,1
98,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.177,41.5,28.5,28.5,9,1,1,8,1,1,9,1
270,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.828,60.9,29.1,29.1,9,1,1,1,1,1,9,1
388,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.42,70.2,-20.2,20.2,7,5,2,4,1,1,4,6
394,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.232,51.45,-26.45,26.45,1,5,3,1,2,1,4,6
230,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.536,60.9,29.1,29.1,9,1,5,5,1,8,8,5
329,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.997,47.85,32.15,32.15,9,1,1,9,1,7,9,1
100,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.5,68.95,1.05,1.05,7,1,1,4,1,1,7,3
224,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.393,51.45,-26.45,26.45,4,4,1,5,2,1,4,5
297,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.099,70.2,-20.2,20.2,3,6,6,8,4,1,1,9
142,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.729,68.95,1.05,1.05,8,3,1,5,2,1,9,4
280,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.865,26.4,-26.4,26.4,1,6,7,8,5,1,1,8
405,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.51,51.45,-26.45,26.45,1,8,7,4,6,1,2,8
381,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.819,60.5,-10.5,10.5,3,3,1,1,5,1,1,1
257,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.289,26.4,-26.4,26.4,1,4,6,4,4,3,1,6
276,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.314,68.95,1.05,1.05,5,5,4,6,3,3,7,4
200,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.922,70.2,-20.2,20.2,5,3,2,6,3,1,5,4
313,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.255,47.85,32.15,32.15,8,1,1,6,1,1,1,1
267,1,0,NA,NA,NA,NA,1,0,30,60,0.38,0.36,0.26,0,0.38,0.506,26.4,-26.4,26.4,1,6,5,3,2,2,2,7
45,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.463,68.95,1.05,1.05,7,3,1,5,2,1,7,3
112,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.007,70.2,-20.2,20.2,4,1,1,4,1,1,6,4
445,1,0,NA,NA,NA,NA,49,50,75,90,0.3,0.52,0.18,50,0.3,0.415,70.2,-20.2,20.2,6,3,1,4,3,1,4,2
102,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.712,47.85,32.15,32.15,9,2,3,8,1,2,1,1
170,1,0,NA,NA,NA,NA,14,30,50,95,0.33,0.29,0.38,50,0.29,0.238,60.5,-10.5,10.5,5,3,5,6,2,2,3,6
411,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.483,60.9,29.1,29.1,2,6,4,6,4,3,6,5
177,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.501,47.35,-7.35,7.35,3,5,5,6,6,2,2,7
72,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.924,47.35,-7.35,7.35,6,4,3,7,4,1,3,8
301,1,0,NA,NA,NA,NA,41,0,40,95,0.27,0.4,0.33,40,0.4,0.728,47.35,-7.35,7.35,5,3,2,3,2,3,4,5
453,1,0,NA,NA,NA,NA,12,20,45,70,0.4,0.34,0.26,70,0.26,0.181,41.5,28.5,28.5,7,1,1,5,1,1,1,1
266,1,0,NA,NA,NA,NA,24,20,60,90,0.33,0.2,0.47,90,0.47,0.766,60.9,29.1,29.1,9,1,1,4,1,1,8,2
40,1,0,NA,NA,NA,NA,16,25,60,100,0.45,0.37,0.18,25,0.45,0.937,51.45,-26.45,26.45,5,1,1,1,1,1,5,1
451,1,0,NA,NA,NA,NA,9,15,70,80,0.45,0.29,0.26,80,0.26,0.893,47.85,32.15,32.15,8,1,1,8,1,1,9,1
272,1,0,NA,NA,NA,NA,47,55,70,85,0.28,0.51,0.21,70,0.51,0.77,68.95,1.05,1.05,7,1,1,5,1,3,5,1
